Customer ID,frequency,monetary,last_purchase,distinct_products,recency_days,will_return_90d
15246,2,514.15,2011-04-15 14:45:00,32,147,0
15247,1,356.0,2011-08-09 12:52:00,6,31,0
15248,1,203.55,2010-10-24 13:09:00,7,320,0
15249,12,6074.24,2011-09-09 11:46:00,204,1,1
15251,9,10635.86,2011-09-09 15:53:00,98,0,1
15252,2,670.3100000000001,2011-06-09 14:15:00,28,92,1
15253,2,397.95,2011-06-23 12:19:00,23,79,1
15254,1,300.36,2011-08-04 15:04:00,18,36,0
15255,4,1414.58,2010-11-08 15:12:00,62,305,1
15256,1,98.45,2011-07-14 11:47:00,6,58,0
15257,2,685.9,2011-03-01 12:58:00,11,192,0
15258,2,623.16,2011-06-24 12:30:00,32,78,0
15260,8,3450.6800000000003,2011-08-31 13:55:00,89,9,0
15261,4,1508.0,2011-07-27 15:20:00,87,44,0
15262,2,291.75,2011-01-20 12:16:00,15,233,0
15263,1,156.51,2011-08-25 10:26:00,12,16,0
15265,2,1506.1200000000001,2011-07-11 14:46:00,76,60,0
15266,3,560.01,2011-01-05 13:40:00,30,247,0
15267,2,1407.76,2011-07-07 11:36:00,7,65,1
15269,2,816.5600000000001,2010-11-24 15:32:00,32,289,1
15270,11,4523.9400000000005,2011-08-14 10:38:00,55,27,1
15271,16,2694.36,2011-09-06 09:49:00,176,4,1
15272,1,279.42,2010-09-15 17:07:00,37,359,1
15276,3,491.17,2010-11-10 16:07:00,115,303,1
15277,1,220.44,2010-10-10 16:02:00,14,334,1
15279,2,598.38,2010-12-20 10:48:00,35,264,0
15280,1,113.12,2011-06-20 17:14:00,16,81,0
15281,15,8403.2,2011-07-26 09:23:00,421,46,1
15283,1,33.9,2010-11-14 14:54:00,1,299,0
15285,1,94.92,2010-10-28 09:46:00,6,317,0
15287,2,311.14,2010-11-25 10:29:00,11,289,1
15288,7,2648.76,2011-07-07 10:28:00,84,65,1
15289,2,697.98,2011-07-25 11:01:00,41,47,1
15290,15,4423.11,2011-08-28 10:54:00,60,13,1
15291,18,6090.74,2011-09-06 09:15:00,77,4,1
15292,1,178.39,2011-05-22 15:00:00,24,110,0
15294,1,233.35,2010-10-25 11:45:00,15,320,0
15296,7,3766.35,2011-08-22 14:20:00,158,18,1
15298,9,4261.04,2011-09-08 08:56:00,104,2,1
15299,7,3953.01,2011-06-28 17:01:00,6,73,1
15301,14,5587.12,2011-08-18 09:45:00,202,23,1
15303,1,574.02,2011-02-22 13:59:00,31,199,0
15304,7,593.9,2011-06-28 08:19:00,8,74,1
15306,2,657.07,2011-09-08 12:47:00,30,2,1
15307,1,205.3,2011-09-05 11:38:00,12,5,0
15308,1,310.47,2011-03-10 13:08:00,19,183,0
15311,94,55000.83,2011-09-06 14:38:00,513,3,1
15312,6,1385.25,2011-08-28 14:00:00,62,12,1
15313,1,52.0,2011-08-21 16:02:00,1,19,0
15314,3,820.45,2011-05-24 14:39:00,49,108,0
15315,1,233.54,2011-08-15 15:17:00,16,25,1
15316,1,165.0,2011-01-17 11:34:00,1,236,0
15319,1,204.5,2011-03-01 12:48:00,16,193,0
15321,2,2114.98,2011-02-21 11:10:00,76,201,1
15325,3,635.4,2011-08-28 11:55:00,111,13,0
15326,1,311.71,2011-01-10 11:38:00,29,243,0
15328,1,107.24,2010-10-28 09:05:00,8,317,0
15329,5,1520.55,2011-07-28 15:31:00,62,43,1
15332,5,3186.45,2010-12-08 14:43:00,56,275,0
15333,1,1028.56,2011-05-15 13:27:00,16,117,0
15334,3,350.82,2011-07-06 11:22:00,67,66,0
15336,1,240.5,2010-11-03 12:39:00,15,311,0
15337,1,373.02,2010-10-24 15:29:00,21,320,0
15339,3,957.7,2011-01-25 13:15:00,68,227,1
15341,1,382.2,2010-09-16 16:41:00,7,358,1
15342,1,406.09000000000003,2011-08-02 10:19:00,24,39,0
15346,3,596.12,2011-01-11 11:18:00,36,242,0
15347,4,1162.0,2010-12-08 15:25:00,29,275,0
15349,2,463.91,2011-07-04 16:06:00,65,67,0
15350,2,547.6,2010-12-01 13:33:00,26,282,0
15351,4,1770.23,2010-12-05 11:49:00,103,279,1
15353,3,1238.06,2011-03-30 12:15:00,95,164,0
15356,11,2752.71,2011-08-26 13:25:00,276,14,1
15358,25,9103.02,2011-08-11 12:44:00,286,30,1
15361,1,418.92,2010-12-13 09:52:00,7,271,0
15362,1,302.33,2010-09-17 10:37:00,17,358,0
15363,1,326.0,2010-12-02 12:28:00,16,282,0
15364,2,913.19,2011-09-05 09:46:00,29,5,0
15365,4,2223.33,2011-09-04 15:37:00,87,5,1
15366,3,765.32,2010-12-16 15:59:00,38,267,1
15367,3,2006.5800000000002,2011-04-08 11:50:00,83,155,1
15368,1,275.8,2010-11-10 15:52:00,4,303,1
15370,5,2866.42,2011-07-21 18:36:00,82,50,1
15372,2,2068.84,2011-07-25 16:39:00,28,46,0
15373,10,1839.6000000000001,2011-08-16 08:52:00,71,25,1
15374,1,168.0,2011-08-03 09:59:00,3,38,0
15376,2,977.22,2011-08-14 15:39:00,94,26,1
15377,4,1211.75,2010-11-22 08:55:00,15,292,0
15379,8,4877.84,2011-06-23 13:13:00,177,78,0
15380,3,917.0,2011-07-21 16:33:00,18,50,1
15381,3,790.71,2011-05-10 11:55:00,11,123,0
15382,7,6138.2300000000005,2011-06-08 11:57:00,194,94,1
15384,3,1751.29,2011-06-23 10:57:00,72,79,0
15385,1,317.4,2010-11-12 12:28:00,4,302,1
15386,1,394.14,2011-06-06 13:47:00,31,95,0
15388,1,140.54,2011-03-14 13:53:00,10,179,0
15389,2,1000.0,2011-06-20 16:18:00,1,81,0
15390,2,1216.66,2010-11-08 15:19:00,77,305,0
15392,4,1715.07,2010-12-14 15:50:00,54,269,1
15393,1,124.10000000000001,2011-03-03 16:58:00,8,190,1
15394,4,2656.26,2011-05-19 14:27:00,75,113,1
15395,1,107.45,2011-01-18 12:40:00,7,235,0
15396,1,288.18,2011-08-19 10:56:00,14,22,0
15397,1,94.0,2011-02-23 09:25:00,6,199,0
15400,6,821.2,2011-09-08 13:57:00,10,1,0
15401,1,80.75,2010-09-13 13:42:00,5,361,0
15402,3,783.11,2011-07-14 12:17:00,44,58,0
15404,1,257.06,2010-11-29 11:03:00,16,285,0
15405,1,349.1,2011-06-03 14:44:00,8,98,0
15406,3,717.45,2011-02-11 16:20:00,101,210,1
15407,3,740.73,2011-06-09 11:32:00,62,93,1
15408,1,267.18,2011-03-20 15:02:00,34,173,0
15410,7,3089.4100000000003,2011-09-01 19:08:00,43,8,1
15411,2,382.21000000000004,2011-08-07 12:54:00,22,33,1
15412,1,190.53,2011-06-21 15:24:00,10,80,0
15414,1,36.2,2011-04-11 13:45:00,5,151,1
15415,1,559.61,2011-01-30 14:13:00,46,222,0
15416,3,3144.33,2011-07-07 18:29:00,135,64,1
15418,1,242.93,2010-10-10 13:38:00,53,334,0
15420,1,107.0,2010-10-01 15:46:00,11,343,0
15421,4,1530.3700000000001,2011-05-08 14:02:00,102,124,1
15422,5,861.27,2011-01-20 16:17:00,52,232,0
15424,2,383.34,2011-03-30 13:02:00,17,163,0
15425,1,157.5,2010-11-04 18:13:00,5,309,0
15426,4,824.69,2011-03-27 16:05:00,108,166,1
15428,1,287.25,2010-11-17 13:46:00,17,296,1
15433,2,533.3,2011-05-10 10:45:00,40,123,0
15434,8,1827.51,2011-08-24 16:24:00,64,16,1
15436,1,484.1,2011-04-19 16:52:00,124,143,1
15437,1,200.16,2011-03-22 13:11:00,44,171,0
15438,1,156.57999999999998,2011-07-31 14:19:00,25,40,0
15439,2,520.2,2010-10-31 10:38:00,23,314,0
15440,2,237.66,2011-07-26 14:27:00,25,45,1
15441,2,952.64,2010-11-08 15:50:00,36,305,0
15442,1,594.0,2011-04-05 12:24:00,2,158,0
15443,2,684.8,2011-08-22 12:52:00,72,18,1
15445,1,113.5,2011-03-20 15:06:00,5,173,0
15446,1,168.98,2010-11-28 11:59:00,43,286,0
15447,1,155.17000000000002,2011-01-13 11:26:00,9,240,0
15448,1,494.64,2011-01-31 10:42:00,28,222,0
15449,2,647.7,2011-06-07 16:42:00,30,94,1
15451,1,122.1,2010-10-01 13:40:00,31,343,0
15452,2,417.78000000000003,2011-03-20 15:21:00,43,173,1
15453,4,701.2,2011-09-08 15:05:00,102,1,1
15454,1,179.1,2010-12-12 14:21:00,23,271,0
15456,4,688.08,2011-03-01 13:51:00,60,192,0
15457,1,237.07,2011-03-22 15:31:00,56,171,0
15458,1,208.8,2010-11-02 19:50:00,6,311,1
15459,1,105.0,2010-10-18 15:25:00,2,326,0
15460,1,214.26,2010-12-20 16:08:00,53,263,0
15462,4,737.05,2011-09-06 13:11:00,32,3,0
15464,1,1044.65,2011-01-05 15:56:00,155,247,0
15465,19,8183.19,2011-07-24 10:03:00,63,48,1
15466,1,326.22,2010-11-15 12:50:00,69,299,1
15467,2,402.56,2011-07-17 15:24:00,36,54,1
15468,1,962.97,2010-11-12 09:39:00,56,302,1
15469,2,640.0,2011-08-11 16:54:00,30,29,1
15471,1,568.28,2010-11-24 14:39:00,53,289,1
15472,1,371.56,2011-08-18 15:17:00,76,22,0
15473,1,274.8,2010-09-21 09:14:00,3,354,1
15476,4,2209.98,2010-11-24 15:17:00,67,289,0
15480,1,905.5,2011-08-15 14:32:00,45,25,0
15481,1,1993.34,2010-11-03 14:52:00,38,310,0
15482,5,2623.47,2011-06-27 10:29:00,32,75,1
15483,6,524.87,2011-07-01 13:07:00,136,70,0
15485,3,2291.63,2011-01-07 17:18:00,39,245,1
15488,1,91.32000000000001,2011-09-08 10:11:00,2,2,0
15489,2,752.24,2011-05-12 12:54:00,40,120,1
15490,1,210.85,2010-10-05 13:11:00,22,339,0
15491,6,3100.09,2011-09-05 15:56:00,108,4,0
15493,4,2295.29,2011-07-13 11:19:00,185,59,1
15494,1,1119.88,2011-08-10 15:29:00,87,30,1
15495,1,246.5,2010-11-25 13:46:00,20,288,0
15497,2,2976.28,2011-01-24 10:01:00,36,229,1
15498,27,12758.89,2011-08-11 08:39:00,365,30,1
15501,2,399.95,2010-10-31 11:15:00,64,314,0
15502,6,6948.26,2011-08-08 11:45:00,161,33,1
15503,1,141.04,2010-12-12 10:57:00,66,272,0
15505,3,2091.14,2011-08-18 10:57:00,36,23,1
15506,3,1071.51,2011-07-24 11:45:00,105,48,1
15507,1,475.86,2011-06-21 11:19:00,41,81,0
15508,6,1000.27,2011-06-03 15:43:00,78,98,0
15509,1,152.41,2010-11-24 14:48:00,26,289,0
15510,1,250.0,2011-01-13 12:10:00,1,240,0
15512,3,292.58,2011-07-07 10:20:00,29,65,0
15513,21,16564.18,2011-09-06 09:53:00,199,4,1
15514,8,3182.58,2011-04-28 12:06:00,77,135,1
15515,1,171.81,2010-11-17 13:39:00,7,296,0
15517,1,267.03,2011-04-20 14:02:00,27,142,0
15518,8,1995.05,2011-08-07 13:08:00,139,33,1
15519,2,344.61,2010-11-21 14:35:00,34,292,0
15521,10,3937.29,2011-09-06 10:04:00,159,4,1
15523,3,7702.61,2010-11-16 15:27:00,30,297,1
15525,2,430.78000000000003,2010-12-01 13:17:00,66,282,1
15527,8,2085.79,2011-07-18 11:42:00,84,54,1
15528,1,229.33,2011-03-30 16:14:00,26,163,0
15529,9,3208.29,2011-07-20 11:38:00,333,52,1
15530,3,1163.69,2011-07-13 12:15:00,77,59,1
15532,6,2258.88,2011-07-31 13:13:00,268,40,1
15535,6,1044.37,2011-06-19 16:02:00,88,82,0
15536,1,259.09,2010-10-26 16:31:00,16,318,0
15537,1,110.92,2011-06-29 13:10:00,24,72,0
15540,1,247.38,2010-11-29 11:10:00,16,285,1
15541,1,85.13000000000001,2011-08-17 14:58:00,29,23,0
15543,1,127.86,2011-02-24 15:26:00,26,197,0
15544,8,3258.88,2011-08-12 09:10:00,101,29,1
15545,1,135.32999999999998,2010-12-03 17:28:00,31,280,1
15547,11,4208.05,2011-08-21 16:24:00,322,19,1
15549,3,1778.63,2011-07-05 12:47:00,107,67,1
15550,6,1201.94,2011-08-25 15:18:00,99,15,1
15551,5,962.88,2010-11-10 14:04:00,72,303,1
15552,1,90.12,2011-05-06 14:47:00,17,126,0
15554,1,217.2,2011-03-07 09:00:00,14,187,0
15555,14,3680.12,2011-08-28 12:16:00,313,13,1
15560,2,153.52,2010-11-07 10:15:00,10,307,0
15561,4,549.87,2011-07-13 11:20:00,21,59,1
15562,2,312.87,2010-12-23 09:55:00,6,261,0
15563,2,735.62,2011-05-23 11:44:00,55,110,1
15566,1,89.65,2010-11-12 12:11:00,7,302,0
15569,7,2184.08,2011-08-28 10:15:00,79,13,0
15570,15,4619.18,2011-07-21 12:29:00,282,51,1
15571,6,2521.18,2010-11-18 14:25:00,331,295,1
15572,6,2683.64,2011-08-22 10:44:00,181,19,1
15574,5,956.77,2011-06-15 12:01:00,166,87,0
15577,3,258.88,2011-07-11 17:03:00,39,60,0
15578,1,127.1,2011-06-30 13:03:00,13,71,0
15579,4,1118.38,2011-01-30 12:09:00,125,223,1
15580,2,535.52,2010-11-28 11:00:00,64,286,0
15581,18,4098.17,2011-08-11 09:38:00,183,30,0
15582,2,541.51,2011-08-31 14:52:00,33,9,1
15583,1,95.96,2010-11-28 15:04:00,37,285,0
15584,2,345.75,2011-06-30 16:39:00,73,71,1
15585,1,455.3,2011-06-16 08:38:00,31,86,0
15587,4,883.08,2011-07-20 11:00:00,3,52,1
15589,3,478.53,2011-03-29 09:54:00,28,165,0
15590,2,801.84,2010-11-22 14:49:00,43,291,0
15594,2,788.22,2011-09-07 10:51:00,43,3,1
15596,8,2139.17,2011-08-31 10:55:00,70,10,0
15598,1,307.34,2010-10-08 09:20:00,22,337,1
15599,2,937.15,2011-05-19 13:05:00,58,113,1
15600,2,495.77,2010-10-07 14:30:00,32,337,0
15601,14,6869.14,2011-08-09 09:26:00,217,32,1
15602,8,1756.98,2011-05-23 12:35:00,34,110,1
15605,3,690.1800000000001,2011-04-01 13:47:00,37,161,1
15606,11,3259.21,2011-08-12 15:00:00,56,28,1
15607,1,104.76,2011-01-07 12:44:00,13,246,0
15608,2,977.98,2011-08-11 09:56:00,57,30,1
15609,1,298.48,2011-06-08 13:00:00,16,93,0
15611,10,1244.49,2011-08-28 10:40:00,23,13,1
15614,2,1209.3,2010-09-28 10:46:00,34,347,0
15615,23,9863.47,2011-08-26 12:41:00,176,15,1
15616,1,317.11,2010-09-27 13:10:00,13,347,0
15617,2,623.4,2010-11-08 16:07:00,30,305,0
15618,3,419.041,2011-09-08 12:57:00,22,1,1
15620,3,1264.19,2011-05-03 11:22:00,84,130,1
15622,6,2915.9,2011-05-26 14:09:00,139,106,1
15623,2,592.33,2011-07-21 17:26:00,29,50,0
15624,4,588.13,2011-08-15 11:38:00,26,26,0
15625,5,2077.59,2011-08-28 10:21:00,66,13,0
15626,2,673.6,2011-01-14 10:10:00,50,239,1
15628,7,2242.8,2011-09-02 12:52:00,76,7,1
15629,2,593.92,2010-09-15 13:46:00,21,359,0
15630,1,396.86,2011-05-19 10:16:00,21,114,1
15632,6,2351.84,2011-08-10 10:57:00,76,31,1
15634,1,311.1,2010-11-21 15:30:00,19,292,1
15635,1,100.35,2010-11-09 08:58:00,2,305,0
15636,2,637.58,2011-03-02 14:50:00,18,191,1
15637,1,110.44999999999999,2010-10-22 08:24:00,7,323,1
15638,4,1689.8,2010-11-26 11:52:00,15,288,0
15639,2,670.84,2011-07-28 14:30:00,41,43,0
15640,14,11868.58,2011-08-10 10:45:00,215,31,1
15641,6,2844.04,2011-08-26 14:04:00,146,14,0
15643,3,664.0,2011-06-01 07:38:00,31,101,0
15644,4,803.54,2011-06-26 14:54:00,166,75,0
15645,2,443.16,2010-10-21 18:36:00,16,323,1
15646,5,784.8100000000001,2011-07-05 09:53:00,65,67,0
15647,1,169.0,2010-10-20 15:09:00,11,324,0
15648,2,639.5,2011-05-19 15:53:00,23,113,0
15649,4,1660.35,2011-01-07 13:34:00,8,245,0
15651,2,548.82,2011-03-24 08:56:00,29,170,1
15652,4,1304.25,2011-09-09 14:22:00,77,0,0
15653,2,877.44,2011-09-08 10:49:00,4,2,0
15655,1,560.6700000000001,2011-04-10 15:25:00,34,152,0
15656,3,563.63,2011-06-14 13:48:00,34,87,1
15658,6,1434.9,2011-06-02 15:22:00,48,99,0
15659,1,117.6,2010-11-18 10:51:00,7,296,1
15660,8,1319.67,2011-07-27 09:14:00,46,45,1
15661,5,664.0,2011-01-26 13:56:00,8,226,0
15663,1,138.14,2011-08-25 15:50:00,9,15,0
15664,1,339.82,2010-09-16 18:09:00,20,358,1
15665,3,2732.26,2011-06-24 14:57:00,122,77,0
15668,1,76.32000000000001,2011-05-06 10:39:00,1,127,0
15669,3,565.54,2011-08-28 11:19:00,29,13,1
15670,1,173.05,2011-02-16 10:50:00,12,206,0
15671,5,1972.89,2011-09-06 10:53:00,47,4,1
15673,4,2576.1,2011-07-06 10:15:00,100,66,1
15674,5,1698.71,2011-05-10 10:39:00,51,123,1
15675,3,443.74,2011-07-07 19:14:00,28,64,1
15676,1,897.8,2011-03-01 10:19:00,61,193,1
15677,1,307.75,2010-10-14 15:19:00,16,330,1
15678,1,756.76,2010-11-09 14:38:00,38,304,1
15679,2,260.26,2011-07-08 13:31:00,18,63,1
15680,2,1162.05,2010-12-08 14:43:00,48,275,1
15681,9,1564.66,2011-06-09 16:34:00,35,92,1
15683,1,193.75,2011-08-14 12:56:00,10,26,0
15685,1,55.980000000000004,2010-09-15 13:43:00,17,359,0
15686,1,90.0,2010-10-15 13:50:00,1,329,0
15687,5,1679.45,2011-06-06 09:13:00,69,96,1
15688,1,190.57,2010-10-17 12:06:00,26,328,0
15689,2,254.1,2011-08-12 09:37:00,8,29,0
15690,1,111.0,2011-08-31 11:40:00,8,10,1
15691,2,211.8,2011-04-01 15:13:00,4,161,0
15694,14,4952.64,2011-06-16 16:06:00,38,85,1
15695,2,409.98,2011-03-18 08:32:00,22,176,0
15696,7,1983.04,2011-05-03 11:34:00,102,130,1
15700,2,696.68,2011-06-20 16:53:00,85,81,0
15701,1,853.9,2011-08-21 12:36:00,119,20,1
15703,1,211.5,2011-03-20 10:51:00,5,174,0
15704,4,2293.62,2011-07-22 13:35:00,79,49,0
15705,1,143.1,2011-05-22 15:37:00,6,110,0
15706,1,450.05,2011-08-15 14:32:00,29,25,1
15708,8,3241.2400000000002,2011-07-24 12:20:00,114,48,1
15709,1,133.25,2011-03-01 10:38:00,6,193,0
15710,1,898.87,2010-10-18 17:05:00,110,326,0
15712,5,1327.56,2011-08-22 11:44:00,45,19,1
15713,2,356.7,2011-07-19 13:34:00,18,52,0
15714,1,153.93,2010-09-12 14:22:00,10,362,1
15716,5,1315.5,2011-07-17 11:59:00,113,55,0
15717,2,302.1,2011-04-19 13:21:00,12,143,0
15719,15,5214.72,2011-09-01 12:41:00,293,9,1
15722,4,2173.03,2011-08-23 11:30:00,53,18,1
15723,3,694.34,2010-12-10 11:12:00,67,274,0
15724,3,310.85,2011-05-22 14:40:00,17,110,0
15726,1,321.91,2010-11-14 16:12:00,23,299,0
15727,8,5183.07,2011-08-24 14:54:00,204,16,1
15728,2,544.6,2010-11-25 10:39:00,10,289,0
15729,3,192.55,2011-05-11 12:36:00,10,122,0
15730,4,1382.92,2011-09-08 14:28:00,81,1,1
15732,2,294.12,2011-05-11 14:24:00,13,121,0
15733,1,162.3,2011-03-02 09:05:00,10,192,0
15734,3,1952.65,2011-08-17 10:50:00,30,24,0
15735,1,327.68,2010-10-14 13:38:00,19,330,0
15736,2,1767.1200000000001,2010-09-30 14:20:00,95,344,0
15737,5,880.9300000000001,2011-07-15 12:33:00,43,57,1
15738,18,5282.09,2011-09-04 12:04:00,54,6,1
15743,2,434.05,2011-08-18 12:43:00,31,23,1
15745,1,302.85,2011-04-17 13:04:00,18,145,1
15746,1,196.88,2011-07-28 15:21:00,28,43,0
15747,4,1266.72,2011-08-11 14:04:00,53,29,1
15748,2,465.45,2010-09-16 16:55:00,16,358,1
15749,3,44534.3,2011-04-18 13:20:00,5,144,0
15750,9,3343.671,2011-06-22 12:16:00,249,80,1
15752,7,2787.15,2011-09-07 15:52:00,268,2,1
15753,1,79.2,2011-02-08 12:41:00,1,214,0
15754,1,91.8,2011-04-07 12:24:00,6,156,1
15755,5,1760.65,2011-08-23 15:20:00,93,17,1
15756,3,359.89,2011-07-10 11:19:00,118,62,1
15757,3,1220.83,2011-05-06 11:40:00,84,127,1
15759,3,253.04000000000002,2011-05-05 15:13:00,5,127,0
15761,1,143.05,2010-09-23 09:33:00,5,352,0
15764,6,3634.82,2011-08-24 15:09:00,162,16,1
15768,3,621.83,2011-08-16 10:48:00,23,25,0
15769,23,48880.12,2011-08-30 11:37:00,19,11,1
15772,1,280.88,2010-10-17 13:33:00,16,327,0
15773,1,138.84,2010-10-26 15:27:00,37,318,1
15774,1,362.40000000000003,2010-10-17 12:59:00,26,327,1
15775,1,104.9,2011-04-08 12:56:00,7,154,0
15776,1,241.62,2011-07-29 13:46:00,18,42,0
15777,6,1753.31,2011-04-12 16:43:00,28,150,0
15778,1,307.95000000000005,2010-10-04 15:10:00,17,340,0
15780,3,475.28000000000003,2011-06-09 12:01:00,26,93,0
15781,2,211.3,2011-07-25 12:25:00,11,47,1
15782,1,1399.36,2010-10-05 15:43:00,18,339,1
15785,8,2998.5,2011-07-05 10:08:00,60,67,1
15786,2,4943.55,2011-08-17 13:33:00,216,23,1
15789,2,655.5699999999999,2010-12-16 14:35:00,45,267,0
15791,1,1223.24,2011-05-19 15:15:00,54,113,1
15792,1,457.0,2010-11-05 08:21:00,29,309,0
15793,2,622.3,2011-03-16 10:45:00,5,178,1
15795,2,993.49,2011-07-13 10:43:00,61,59,0
15796,10,2678.13,2011-08-22 14:35:00,98,18,1
15797,4,2207.4,2011-08-18 17:04:00,8,22,0
15799,3,1018.44,2011-06-07 15:28:00,91,94,1
15800,3,866.04,2011-08-24 14:23:00,152,16,0
15801,1,137.22,2011-08-22 09:53:00,9,19,1
15802,1,451.42,2011-07-20 11:38:00,1,52,0
15803,1,508.92,2010-09-20 13:08:00,18,354,1
15804,5,2554.84,2011-09-06 15:14:00,130,3,1
15805,17,5595.67,2011-08-25 14:50:00,212,15,1
15806,2,521.88,2011-07-05 12:15:00,19,67,1
15807,1,511.68,2010-10-27 13:04:00,23,317,1
15808,6,5743.49,2011-02-06 14:33:00,167,215,0
15809,4,399.21000000000004,2011-06-08 15:31:00,24,93,1
15810,4,1809.23,2011-06-22 14:01:00,81,79,1
15811,6,3041.33,2011-08-26 09:37:00,181,15,1
15812,6,2159.4900000000002,2011-08-24 14:19:00,43,16,0
15813,2,1303.9099999999999,2011-05-16 08:13:00,40,117,0
15814,1,395.03000000000003,2010-11-11 17:55:00,17,302,1
15815,4,1874.7,2011-07-22 12:20:00,24,50,1
15817,1,601.29,2010-10-15 11:07:00,34,330,0
15819,4,2156.6,2011-07-31 15:22:00,115,40,1
15820,1,206.98,2011-01-24 12:00:00,17,229,0
15822,1,440.2,2010-12-15 13:38:00,16,268,1
15823,1,15.0,2010-12-02 15:08:00,1,281,0
15824,1,496.14,2010-09-12 13:20:00,16,362,0
15825,1,532.94,2011-06-20 13:27:00,20,81,0
15826,1,720.0,2011-05-13 10:44:00,28,120,1
15827,15,1803.81,2011-08-17 15:05:00,71,23,1
15828,1,1108.82,2010-11-29 16:41:00,74,284,0
15829,2,636.14,2011-09-01 16:45:00,44,8,0
15831,2,451.11,2011-08-07 13:54:00,22,33,1
15832,1,836.79,2011-03-30 15:29:00,54,163,0
15834,6,3322.46,2011-06-27 10:16:00,268,75,1
15835,3,675.51,2011-07-25 12:50:00,32,47,1
15838,21,45851.44,2011-08-23 12:18:00,56,18,1
15839,1,299.18,2011-07-14 16:35:00,20,57,1
15840,1,241.74,2011-06-20 11:42:00,17,82,1
15841,4,1212.05,2011-05-05 14:37:00,33,127,1
15842,1,376.25,2010-11-11 14:08:00,16,302,0
15843,1,118.95,2011-02-09 10:19:00,8,213,0
15845,5,2526.76,2011-07-18 10:05:00,73,54,1
15846,1,107.01,2010-11-19 14:40:00,27,294,0
15847,3,533.36,2011-02-24 16:46:00,24,197,1
15850,3,670.74,2011-06-24 14:16:00,186,77,1
15852,2,160.71,2011-06-06 11:22:00,22,96,0
15854,12,3185.98,2011-07-22 13:17:00,113,49,1
15855,5,712.24,2011-07-26 10:20:00,59,46,0
15856,26,16944.1,2011-09-05 17:44:00,309,4,1
15857,1,273.48,2010-10-05 16:43:00,10,339,1
15858,3,1241.86,2011-02-23 13:21:00,118,198,1
15859,1,438.46,2010-10-03 12:52:00,22,341,0
15860,10,1546.3600000000001,2011-09-02 10:34:00,159,8,1
15861,3,1123.76,2011-07-28 11:29:00,174,44,1
15862,4,798.82,2011-08-19 16:34:00,127,21,1
15863,1,9.2,2011-05-31 11:36:00,2,102,1
15864,4,1202.3,2011-09-02 10:31:00,13,8,1
15865,2,953.67,2011-05-10 11:44:00,43,123,1
15866,1,211.89,2011-08-30 14:09:00,43,10,0
15867,15,4202.29,2011-08-18 16:24:00,309,22,1
15869,2,149.64,2011-03-07 17:23:00,13,186,0
15870,3,506.02000000000004,2010-11-08 10:57:00,61,306,1
15871,1,33.099999999999994,2010-09-28 14:16:00,5,346,0
15872,1,293.96,2010-11-26 12:05:00,59,288,1
15874,10,4819.67,2011-06-15 11:01:00,113,87,1
15876,2,1449.14,2010-10-26 18:58:00,11,318,0
15879,1,424.28000000000003,2010-10-31 16:21:00,73,313,0
15880,1,329.03,2010-12-05 13:00:00,95,278,0
15881,5,501.39,2011-01-31 16:59:00,26,221,0
15882,5,657.02,2011-05-25 11:35:00,25,108,0
15884,1,7.9,2010-10-03 15:55:00,1,341,0
15885,6,803.79,2011-09-08 10:43:00,37,2,0
15886,2,577.41,2010-10-19 12:01:00,27,326,1
15887,1,390.0,2010-10-29 08:36:00,5,316,0
15888,1,179.1,2010-11-04 09:59:00,18,310,1
15889,3,659.38,2011-07-06 11:10:00,123,66,0
15890,3,248.70000000000002,2010-11-10 12:46:00,6,304,0
15891,1,511.68,2011-04-27 12:35:00,60,136,0
15894,2,258.25,2011-03-31 13:50:00,35,162,0
15895,1,179.17,2011-07-13 10:27:00,11,59,0
15897,2,208.59,2011-05-29 13:50:00,17,103,0
15898,7,1565.46,2011-04-27 10:03:00,119,136,1
15899,1,56.25,2010-12-06 10:36:00,4,278,0
15900,2,413.07,2010-10-22 10:44:00,52,323,1
15901,3,211.29,2011-07-08 12:18:00,38,64,1
15902,1,145.01,2010-11-24 16:57:00,18,289,0
15903,5,4100.52,2011-04-26 11:51:00,31,137,1
15906,7,1760.21,2011-07-18 11:37:00,86,54,1
15907,2,477.59000000000003,2011-06-16 12:45:00,93,86,1
15909,1,191.94,2011-06-19 10:38:00,7,83,0
15910,6,1084.16,2011-09-01 16:59:00,215,8,1
15912,3,419.71000000000004,2011-06-14 14:29:00,27,87,0
15914,2,205.99,2010-11-26 16:10:00,13,287,0
15915,1,364.45,2010-11-03 11:13:00,105,311,0
15916,6,1407.88,2011-06-01 11:52:00,97,101,1
15917,1,123.1,2011-04-06 10:40:00,12,157,0
15918,2,334.23,2011-06-02 11:42:00,33,100,0
15919,1,214.07999999999998,2010-12-06 11:26:00,38,278,1
15920,5,302.1,2011-07-08 15:31:00,69,63,0
15921,3,675.08,2011-06-20 11:03:00,56,82,0
15922,1,369.5,2010-12-01 13:51:00,11,282,0
15923,1,127.08,2010-12-02 12:16:00,21,282,0
15925,1,207.15,2011-05-29 15:35:00,12,103,0
15931,1,239.9,2010-10-07 16:46:00,14,337,0
15932,6,1885.95,2011-08-24 12:00:00,65,17,1
15934,2,2190.66,2010-10-18 10:13:00,29,327,0
15935,2,416.86,2011-04-14 13:27:00,12,148,0
